pID,condition,task,interaction,trial,attempt,dataset,category,videos,selectedVideos,correctVideos,difference1,difference2,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
5,4,1,smallMultiples,2,3,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,19877,36522,0,1,1,false
5,4,1,smallMultiples,2,4,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower9-0;,sunflower6-216;,0.012400000000000022,-1,19877,40122,0,1,1,false
5,4,1,smallMultiples,2,5,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,19877,42545,0,1,1,false
5,4,1,smallMultiples,2,6,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower4-0;,sunflower6-216;,0.006500000000000006,-1,19877,44706,0,1,1,false
5,4,1,smallMultiples,2,7,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,19877,46964,0,1,1,false
5,4,1,smallMultiples,2,8,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower8-0;,sunflower6-216;,0.009700000000000042,-1,19877,48981,0,1,1,false
5,4,1,smallMultiples,2,9,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,19877,50897,0,1,1,false
5,4,1,smallMultiples,2,10,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower5-0;,sunflower6-216;,0.012300000000000033,-1,19877,54367,0,1,1,false
5,4,1,smallMultiples,2,11,lemnatec,sunflower,sunflower9-0;sunflower6-0;sunflower4-0;sunflower4-144;sunflower8-0;sunflower4-216;sunflower7-216;sunflower5-0;sunflower6-216;,sunflower6-216;,sunflower6-216;,0,-1,19877,56383,1,0,0,false
8,1,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-2;,sunflower0-9;,0.045399999999999996,-1,14609,87193,0,1,1,false
8,1,1,overlays,0,2,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,14609,152784,1,0,0,false
8,1,1,overlays,1,1,lemnatec,sunflower,sunflower5-0;sunflower8-144;sunflower7-216;sunflower6-216;sunflower4-144;sunflower7-144;sunflower8-0;sunflower4-216;sunflower4-0;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,14604,53263,0,1,1,false
8,1,1,overlays,1,2,lemnatec,sunflower,sunflower5-0;sunflower8-144;sunflower7-216;sunflower6-216;sunflower4-144;sunflower7-144;sunflower8-0;sunflower4-216;sunflower4-0;,sunflower8-144;,sunflower6-216;,0.007800000000000029,-1,14604,143504,0,1,1,false
8,1,1,overlays,1,3,lemnatec,sunflower,sunflower5-0;sunflower8-144;sunflower7-216;sunflower6-216;sunflower4-144;sunflower7-144;sunflower8-0;sunflower4-216;sunflower4-0;,sunflower8-144;,sunflower6-216;,0.007800000000000029,-1,14604,225805,0,1,1,true
8,1,1,overlays,2,1,lemnatec,sunflower,sunflower3-144;sunflower19-216;sunflower19-144;sunflower20-0;sunflower19-0;sunflower16-144;sunflower3-0;sunflower20-216;sunflower16-0;,sunflower20-216;,sunflower20-216;,0,-1,14365,52861,1,0,0,false
6,5,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,7507,26534,0,1,1,false
6,5,1,shadowMarkers,0,2,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,7507,77872,1,0,0,false
6,5,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower9-144;sunflower6-0;sunflower4-216;sunflower9-0;sunflower6-216;sunflower4-144;sunflower9-216;sunflower5-0;sunflower7-144;,sunflower6-216;,sunflower6-216;,0,-1,7157,36552,1,0,0,false
6,5,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower19-216;sunflower19-144;sunflower3-216;sunflower16-144;sunflower16-0;sunflower20-0;sunflower16-216;sunflower19-0;sunflower3-0;,sunflower3-216;,sunflower16-216;,0.016699999999999993,-1,7440,28943,0,1,1,false
6,5,1,shadowMarkers,2,2,lemnatec,sunflower,sunflower19-216;sunflower19-144;sunflower3-216;sunflower16-144;sunflower16-0;sunflower20-0;sunflower16-216;sunflower19-0;sunflower3-0;,sunflower20-0;,sunflower16-216;,0.019000000000000017,-1,7440,36850,0,1,1,false
6,5,1,shadowMarkers,2,3,lemnatec,sunflower,sunflower19-216;sunflower19-144;sunflower3-216;sunflower16-144;sunflower16-0;sunflower20-0;sunflower16-216;sunflower19-0;sunflower3-0;,sunflower3-0;,sunflower16-216;,0.019000000000000017,-1,7440,50234,0,1,1,false
6,5,1,shadowMarkers,2,4,lemnatec,sunflower,sunflower19-216;sunflower19-144;sunflower3-216;sunflower16-144;sunflower16-0;sunflower20-0;sunflower16-216;sunflower19-0;sunflower3-0;,sunflower19-144;,sunflower16-216;,0.019000000000000017,-1,7440,55307,0,1,1,false
6,5,1,shadowMarkers,2,5,lemnatec,sunflower,sunflower19-216;sunflower19-144;sunflower3-216;sunflower16-144;sunflower16-0;sunflower20-0;sunflower16-216;sunflower19-0;sunflower3-0;,sunflower16-0;,sunflower16-216;,0.019600000000000006,-1,7440,61248,0,1,1,false
6,5,1,shadowMarkers,2,6,lemnatec,sunflower,sunflower19-216;sunflower19-144;sunflower3-216;sunflower16-144;sunflower16-0;sunflower20-0;sunflower16-216;sunflower19-0;sunflower3-0;,sunflower16-144;,sunflower16-216;,0.0009000000000000119,-1,7440,69537,0,1,1,false
6,5,1,shadowMarkers,2,7,lemnatec,sunflower,sunflower19-216;sunflower19-144;sunflower3-216;sunflower16-144;sunflower16-0;sunflower20-0;sunflower16-216;sunflower19-0;sunflower3-0;,sunflower16-216;,sunflower16-216;,0,-1,7440,74019,1,0,0,false
8,1,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,15346,74899,1,0,0,false
8,1,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower5-0;sunflower9-216;sunflower4-216;sunflower6-0;sunflower8-144;sunflower6-216;sunflower4-0;sunflower8-0;sunflower4-144;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,16723,48916,0,1,1,false
8,1,1,shadowMarkers,1,2,lemnatec,sunflower,sunflower5-0;sunflower9-216;sunflower4-216;sunflower6-0;sunflower8-144;sunflower6-216;sunflower4-0;sunflower8-0;sunflower4-144;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,16723,94664,0,1,1,false
8,1,1,shadowMarkers,1,3,lemnatec,sunflower,sunflower5-0;sunflower9-216;sunflower4-216;sunflower6-0;sunflower8-144;sunflower6-216;sunflower4-0;sunflower8-0;sunflower4-144;,sunflower6-216;,sunflower6-216;,0,-1,16723,99304,1,0,0,false
8,1,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower19-144;sunflower3-216;sunflower3-0;sunflower19-216;sunflower20-0;sunflower16-216;sunflower20-144;,sunflower16-216;,sunflower20-144;,0.0014000000000000123,-1,15373,43384,0,1,1,false
8,1,1,shadowMarkers,2,2,lemnatec,sunflower,sunflower16-0;sunflower19-0;sunflower19-144;sunflower3-216;sunflower3-0;sunflower19-216;sunflower20-0;sunflower16-216;sunflower20-144;,sunflower20-144;,sunflower20-144;,0,-1,15373,68341,1,0,0,false
11,3,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,3075,216869,0,1,1,true
11,3,1,overlays,1,1,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower3-144;sunflower3-0;sunflower20-216;sunflower20-0;sunflower19-144;sunflower3-216;sunflower16-216;,sunflower20-216;,sunflower20-216;,0,-1,2403,102751,1,0,0,false
11,3,1,overlays,2,1,lemnatec,sunflower,sunflower8-0;sunflower9-216;sunflower9-144;sunflower4-216;sunflower4-144;sunflower9-0;sunflower6-216;sunflower5-0;sunflower5-216;,sunflower6-216;,sunflower6-216;,0,-1,2596,36707,1,0,0,false
6,5,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-5;,sunflower0-9;,0.013600000000000001,-1,7750,20837,0,1,1,false
6,5,1,smallMultiples,0,2,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-3;,sunflower0-9;,0.015900000000000025,-1,7750,25462,0,1,1,false
6,5,1,smallMultiples,0,3,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-4;,sunflower0-9;,0.020100000000000007,-1,7750,32290,0,1,1,false
6,5,1,smallMultiples,0,4,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,7750,36659,0,1,1,false
6,5,1,smallMultiples,0,5,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,7750,41983,0,1,1,false
6,5,1,smallMultiples,0,6,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-8;,sunflower0-9;,0.021799999999999986,-1,7750,44361,0,1,1,false
6,5,1,smallMultiples,0,7,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-2;,sunflower0-9;,0.045399999999999996,-1,7750,46307,0,1,1,false
6,5,1,smallMultiples,0,8,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-7;,sunflower0-9;,0.017600000000000005,-1,7750,48296,0,1,1,false
6,5,1,smallMultiples,0,9,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,7750,49885,0,1,1,false
6,5,1,smallMultiples,0,10,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,7750,51678,1,0,0,false
6,5,1,smallMultiples,1,1,lemnatec,sunflower,sunflower3-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower19-216;sunflower16-0;sunflower3-0;sunflower19-144;sunflower20-216;,sunflower3-216;,sunflower20-144;,0.018100000000000005,-1,7662,5760,0,1,1,false
6,5,1,smallMultiples,1,2,lemnatec,sunflower,sunflower3-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower19-216;sunflower16-0;sunflower3-0;sunflower19-144;sunflower20-216;,sunflower19-216;,sunflower20-144;,0.014900000000000024,-1,7662,7675,0,1,1,false
6,5,1,smallMultiples,1,3,lemnatec,sunflower,sunflower3-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower19-216;sunflower16-0;sunflower3-0;sunflower19-144;sunflower20-216;,sunflower19-0;,sunflower20-144;,0.040700000000000014,-1,7662,9393,0,1,1,false
6,5,1,smallMultiples,1,4,lemnatec,sunflower,sunflower3-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower19-216;sunflower16-0;sunflower3-0;sunflower19-144;sunflower20-216;,sunflower16-0;,sunflower20-144;,0.02100000000000002,-1,7662,11723,0,1,1,false
6,5,1,smallMultiples,1,5,lemnatec,sunflower,sunflower3-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower19-216;sunflower16-0;sunflower3-0;sunflower19-144;sunflower20-216;,sunflower20-216;,sunflower20-144;,0.0007000000000000339,-1,7662,13451,0,1,1,false
6,5,1,smallMultiples,1,6,lemnatec,sunflower,sunflower3-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower19-216;sunflower16-0;sunflower3-0;sunflower19-144;sunflower20-216;,sunflower19-144;,sunflower20-144;,0.02040000000000003,-1,7662,15062,0,1,1,false
6,5,1,smallMultiples,1,7,lemnatec,sunflower,sunflower3-144;sunflower3-216;sunflower19-0;sunflower20-144;sunflower19-216;sunflower16-0;sunflower3-0;sunflower19-144;sunflower20-216;,sunflower20-144;,sunflower20-144;,0,-1,7662,16900,1,0,0,false
6,5,1,smallMultiples,2,1,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower5-216;,sunflower6-216;,0.0126,-1,7469,3198,0,1,1,false
6,5,1,smallMultiples,2,2,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower7-144;,sunflower6-216;,0.011199999999999988,-1,7469,4828,0,1,1,false
6,5,1,smallMultiples,2,3,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower4-0;,sunflower6-216;,0.006500000000000006,-1,7469,6422,0,1,1,false
6,5,1,smallMultiples,2,4,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower9-144;,sunflower6-216;,0.0121,-1,7469,7991,0,1,1,false
6,5,1,smallMultiples,2,5,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,7469,9561,0,1,1,false
6,5,1,smallMultiples,2,6,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower4-216;,sunflower6-216;,0.0021999999999999797,-1,7469,11115,0,1,1,false
6,5,1,smallMultiples,2,7,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,7469,12733,0,1,1,false
6,5,1,smallMultiples,2,8,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower8-0;,sunflower6-216;,0.009700000000000042,-1,7469,14443,0,1,1,false
6,5,1,smallMultiples,2,9,lemnatec,sunflower,sunflower4-144;sunflower4-216;sunflower5-216;sunflower6-0;sunflower9-144;sunflower7-144;sunflower8-0;sunflower6-216;sunflower4-0;,sunflower6-216;,sunflower6-216;,0,-1,7469,16037,1,0,0,false
11,3,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,11038,45584,0,1,1,false
11,3,1,smallMultiples,0,2,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,11038,53939,1,0,0,false
11,3,1,smallMultiples,1,1,lemnatec,sunflower,sunflower9-144;sunflower5-216;sunflower7-216;sunflower6-216;sunflower4-216;sunflower7-144;sunflower4-144;sunflower9-0;sunflower8-0;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,2459,53908,0,1,1,false
11,3,1,smallMultiples,1,2,lemnatec,sunflower,sunflower9-144;sunflower5-216;sunflower7-216;sunflower6-216;sunflower4-216;sunflower7-144;sunflower4-144;sunflower9-0;sunflower8-0;,sunflower6-216;,sunflower6-216;,0,-1,2459,72588,1,0,0,false
11,3,1,smallMultiples,2,1,lemnatec,sunflower,sunflower3-144;sunflower19-144;sunflower19-0;sunflower20-0;sunflower3-0;sunflower16-144;sunflower16-0;sunflower20-144;sunflower19-216;,sunflower20-144;,sunflower20-144;,0,-1,2391,13709,1,0,0,false
15,5,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,7142,95480,0,1,1,false
15,5,1,shadowMarkers,0,2,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,7142,108719,0,1,1,false
15,5,1,shadowMarkers,0,3,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,7142,135980,0,1,1,false
15,5,1,shadowMarkers,0,4,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,7142,139998,0,1,1,false
15,5,1,shadowMarkers,0,5,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,7142,173397,0,1,1,false
15,5,1,shadowMarkers,0,6,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,7142,174690,0,1,1,false
15,5,1,shadowMarkers,0,7,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,7142,175635,0,1,1,false
15,5,1,shadowMarkers,0,8,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,7142,181587,0,1,1,true
15,5,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,7029,26115,0,1,1,false
15,5,1,shadowMarkers,1,2,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower8-144;,sunflower6-216;,0.007800000000000029,-1,7029,29513,0,1,1,false
15,5,1,shadowMarkers,1,3,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,7029,44261,0,1,1,false
15,5,1,shadowMarkers,1,4,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower7-216;,sunflower6-216;,0.008900000000000019,-1,7029,51450,0,1,1,false
15,5,1,shadowMarkers,1,5,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,7029,70002,0,1,1,false
15,5,1,shadowMarkers,1,6,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,7029,73659,0,1,1,false
15,5,1,shadowMarkers,1,7,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,7029,130065,0,1,1,false
15,5,1,shadowMarkers,1,8,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,7029,149260,0,1,1,false
15,5,1,shadowMarkers,1,9,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,7029,151993,0,1,1,false
15,5,1,shadowMarkers,1,10,lemnatec,sunflower,sunflower6-0;sunflower9-144;sunflower8-0;sunflower8-144;sunflower6-216;sunflower4-144;sunflower7-216;sunflower4-216;sunflower9-0;,sunflower6-216;,sunflower6-216;,0,-1,7029,157111,1,0,0,false
15,5,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower3-144;sunflower19-216;sunflower19-0;sunflower3-0;sunflower16-144;sunflower3-216;sunflower20-144;sunflower19-144;sunflower20-0;,sunflower20-144;,sunflower20-144;,0,-1,7491,12926,1,0,0,false
7,6,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,8605,163401,0,1,1,false
7,6,1,overlays,0,2,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,8605,279642,1,0,0,false
7,6,1,overlays,1,1,lemnatec,sunflower,sunflower6-0;sunflower8-144;sunflower9-144;sunflower6-216;sunflower4-144;sunflower9-0;sunflower4-0;sunflower4-216;sunflower7-216;,sunflower6-216;,sunflower6-216;,0,-1,8365,149203,1,0,0,false
