pID,condition,task,interaction,trial,attempt,dataset,category,videos,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
15,2,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,38870,0,1,1,FALSE
15,2,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,48877,0,1,1,FALSE
15,2,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,53360,0,1,1,FALSE
15,2,4,smallMultiples,2,5,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,58926,0,1,1,FALSE
15,2,4,smallMultiples,2,6,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,64161,0,1,1,FALSE
15,2,4,smallMultiples,2,7,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,78829,0,1,1,FALSE
15,2,4,smallMultiples,2,8,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,84223,0,1,1,FALSE
15,2,4,smallMultiples,2,9,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,89149,0,1,1,FALSE
15,2,4,smallMultiples,2,10,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,94174,0,1,1,FALSE
15,2,4,smallMultiples,2,11,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,98516,0,1,1,FALSE
15,2,4,smallMultiples,2,12,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,103033,0,1,1,FALSE
15,2,4,smallMultiples,2,13,scatterplots,scatterplots,scatterplot-39;scatterplot-75;scatterplot-32;scatterplot-38;scatterplot-47;scatterplot-30;scatterplot-53;scatterplot-1;scatterplot-95;,3816,109163,1,0,0,FALSE
18,3,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,2163,37850,1,0,0,FALSE
18,3,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,14361,0,1,1,FALSE
18,3,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,28140,0,1,1,FALSE
18,3,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,50199,0,1,1,FALSE
18,3,4,smallMultiples,1,4,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,53202,0,1,1,FALSE
18,3,4,smallMultiples,1,5,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,64529,0,1,1,FALSE
18,3,4,smallMultiples,1,6,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,68083,0,1,1,FALSE
18,3,4,smallMultiples,1,7,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,70026,0,1,1,FALSE
18,3,4,smallMultiples,1,8,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,71999,0,1,1,FALSE
18,3,4,smallMultiples,1,9,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,73899,0,1,1,FALSE
18,3,4,smallMultiples,1,10,scatterplots,scatterplots,scatterplot-30;scatterplot-61;scatterplot-20;scatterplot-86;scatterplot-64;scatterplot-28;scatterplot-60;scatterplot-40;scatterplot-12;,1982,75929,1,0,0,FALSE
18,3,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-81;scatterplot-57;scatterplot-88;scatterplot-40;scatterplot-12;scatterplot-60;scatterplot-1;scatterplot-3;scatterplot-79;,2204,20064,0,1,1,FALSE
18,3,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-81;scatterplot-57;scatterplot-88;scatterplot-40;scatterplot-12;scatterplot-60;scatterplot-1;scatterplot-3;scatterplot-79;,2204,39050,0,1,1,FALSE
18,3,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-81;scatterplot-57;scatterplot-88;scatterplot-40;scatterplot-12;scatterplot-60;scatterplot-1;scatterplot-3;scatterplot-79;,2204,41286,0,1,1,FALSE
18,3,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-81;scatterplot-57;scatterplot-88;scatterplot-40;scatterplot-12;scatterplot-60;scatterplot-1;scatterplot-3;scatterplot-79;,2204,44675,1,0,0,FALSE
5,3,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,3926,85933,0,1,1,FALSE
5,3,4,shadowMarkers,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,3926,134233,0,1,1,FALSE
5,3,4,shadowMarkers,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,3926,147939,1,0,0,FALSE
5,3,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-41;scatterplot-77;scatterplot-94;scatterplot-40;scatterplot-29;scatterplot-76;scatterplot-26;scatterplot-23;scatterplot-95;,4049,33336,0,1,1,FALSE
5,3,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-41;scatterplot-77;scatterplot-94;scatterplot-40;scatterplot-29;scatterplot-76;scatterplot-26;scatterplot-23;scatterplot-95;,4049,49416,1,0,0,FALSE
5,3,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-95;scatterplot-89;scatterplot-38;scatterplot-56;scatterplot-83;scatterplot-6;scatterplot-10;scatterplot-24;scatterplot-51;,3864,14753,1,0,0,FALSE
21,6,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2725,74443,0,1,1,FALSE
21,6,4,shadowMarkers,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2725,335830,0,1,1,TRUE
21,6,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-87;scatterplot-94;scatterplot-21;scatterplot-85;scatterplot-59;scatterplot-58;scatterplot-69;scatterplot-1;scatterplot-24;,2942,169394,1,0,0,FALSE
21,6,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-61;scatterplot-47;scatterplot-64;scatterplot-69;scatterplot-29;scatterplot-88;scatterplot-13;scatterplot-78;scatterplot-23;,3097,23855,1,0,0,FALSE
18,3,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2145,24534,0,1,1,FALSE
18,3,4,shadowMarkers,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2145,52634,0,1,1,FALSE
18,3,4,shadowMarkers,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2145,56485,0,1,1,FALSE
18,3,4,shadowMarkers,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2145,66333,1,0,0,FALSE
18,3,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-68;scatterplot-57;scatterplot-40;scatterplot-92;scatterplot-58;scatterplot-16;scatterplot-32;scatterplot-47;scatterplot-38;,2107,12000,1,0,0,FALSE
18,3,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-12;scatterplot-47;scatterplot-23;scatterplot-68;scatterplot-42;scatterplot-81;scatterplot-89;scatterplot-87;scatterplot-16;,2067,7799,1,0,0,FALSE
34,2,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,810,19496,0,1,1,FALSE
34,2,4,smallMultiples,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,810,27735,0,1,1,FALSE
34,2,4,smallMultiples,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,810,32839,0,1,1,FALSE
34,2,4,smallMultiples,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,810,43367,1,0,0,FALSE
34,2,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-69;scatterplot-83;scatterplot-21;scatterplot-23;scatterplot-3;scatterplot-56;scatterplot-48;scatterplot-17;scatterplot-90;,1018,11984,0,1,1,FALSE
34,2,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-69;scatterplot-83;scatterplot-21;scatterplot-23;scatterplot-3;scatterplot-56;scatterplot-48;scatterplot-17;scatterplot-90;,1018,15235,1,0,0,FALSE
34,2,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;,1065,19770,0,1,1,FALSE
34,2,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;,1065,22243,0,1,1,FALSE
34,2,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;,1065,24330,0,1,1,FALSE
34,2,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;,1065,27307,0,1,1,FALSE
34,2,4,smallMultiples,2,5,scatterplots,scatterplots,scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;,1065,29643,0,1,1,FALSE
34,2,4,smallMultiples,2,6,scatterplots,scatterplots,scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;,1065,33339,0,1,1,FALSE
34,2,4,smallMultiples,2,7,scatterplots,scatterplots,scatterplot-1;scatterplot-22;scatterplot-10;scatterplot-69;scatterplot-26;scatterplot-35;scatterplot-31;scatterplot-60;scatterplot-92;,1065,40994,1,0,0,FALSE
10,2,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,4876,145153,1,0,0,FALSE
10,2,4,overlays,1,1,scatterplots,scatterplots,scatterplot-23;scatterplot-75;scatterplot-89;scatterplot-82;scatterplot-65;scatterplot-91;scatterplot-38;scatterplot-88;scatterplot-24;,5420,58814,1,0,0,FALSE
10,2,4,overlays,2,1,scatterplots,scatterplots,scatterplot-24;scatterplot-75;scatterplot-12;scatterplot-1;scatterplot-41;scatterplot-19;scatterplot-32;scatterplot-26;scatterplot-2;,4601,48298,1,0,0,FALSE
16,1,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3108,20066,0,1,1,FALSE
16,1,4,overlays,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3108,26835,0,1,1,FALSE
16,1,4,overlays,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3108,36267,0,1,1,FALSE
16,1,4,overlays,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3108,64520,0,1,1,FALSE
16,1,4,overlays,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3108,122191,0,1,1,FALSE
16,1,4,overlays,0,6,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3108,143612,0,1,1,FALSE
16,1,4,overlays,0,7,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3108,156801,0,1,1,FALSE
16,1,4,overlays,0,8,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3108,193530,0,1,1,TRUE
16,1,4,overlays,1,1,scatterplots,scatterplots,scatterplot-25;scatterplot-61;scatterplot-58;scatterplot-5;scatterplot-89;scatterplot-47;scatterplot-64;scatterplot-26;scatterplot-10;,3095,20700,0,1,1,FALSE
16,1,4,overlays,1,2,scatterplots,scatterplots,scatterplot-25;scatterplot-61;scatterplot-58;scatterplot-5;scatterplot-89;scatterplot-47;scatterplot-64;scatterplot-26;scatterplot-10;,3095,44932,0,1,1,FALSE
16,1,4,overlays,1,3,scatterplots,scatterplots,scatterplot-25;scatterplot-61;scatterplot-58;scatterplot-5;scatterplot-89;scatterplot-47;scatterplot-64;scatterplot-26;scatterplot-10;,3095,61682,0,1,1,FALSE
16,1,4,overlays,1,4,scatterplots,scatterplots,scatterplot-25;scatterplot-61;scatterplot-58;scatterplot-5;scatterplot-89;scatterplot-47;scatterplot-64;scatterplot-26;scatterplot-10;,3095,80387,0,1,1,FALSE
16,1,4,overlays,1,5,scatterplots,scatterplots,scatterplot-25;scatterplot-61;scatterplot-58;scatterplot-5;scatterplot-89;scatterplot-47;scatterplot-64;scatterplot-26;scatterplot-10;,3095,89201,0,1,1,FALSE
16,1,4,overlays,1,6,scatterplots,scatterplots,scatterplot-25;scatterplot-61;scatterplot-58;scatterplot-5;scatterplot-89;scatterplot-47;scatterplot-64;scatterplot-26;scatterplot-10;,3095,95797,0,1,1,FALSE
16,1,4,overlays,1,7,scatterplots,scatterplots,scatterplot-25;scatterplot-61;scatterplot-58;scatterplot-5;scatterplot-89;scatterplot-47;scatterplot-64;scatterplot-26;scatterplot-10;,3095,102611,0,1,1,FALSE
16,1,4,overlays,1,8,scatterplots,scatterplots,scatterplot-25;scatterplot-61;scatterplot-58;scatterplot-5;scatterplot-89;scatterplot-47;scatterplot-64;scatterplot-26;scatterplot-10;,3095,108347,1,0,0,FALSE
16,1,4,overlays,2,1,scatterplots,scatterplots,scatterplot-35;scatterplot-77;scatterplot-40;scatterplot-38;scatterplot-83;scatterplot-79;scatterplot-60;scatterplot-80;scatterplot-94;,8286,24280,0,1,1,FALSE
16,1,4,overlays,2,2,scatterplots,scatterplots,scatterplot-35;scatterplot-77;scatterplot-40;scatterplot-38;scatterplot-83;scatterplot-79;scatterplot-60;scatterplot-80;scatterplot-94;,8286,34041,0,1,1,FALSE
16,1,4,overlays,2,3,scatterplots,scatterplots,scatterplot-35;scatterplot-77;scatterplot-40;scatterplot-38;scatterplot-83;scatterplot-79;scatterplot-60;scatterplot-80;scatterplot-94;,8286,39963,0,1,1,FALSE
16,1,4,overlays,2,4,scatterplots,scatterplots,scatterplot-35;scatterplot-77;scatterplot-40;scatterplot-38;scatterplot-83;scatterplot-79;scatterplot-60;scatterplot-80;scatterplot-94;,8286,65533,0,1,1,FALSE
16,1,4,overlays,2,5,scatterplots,scatterplots,scatterplot-35;scatterplot-77;scatterplot-40;scatterplot-38;scatterplot-83;scatterplot-79;scatterplot-60;scatterplot-80;scatterplot-94;,8286,72301,0,1,1,FALSE
16,1,4,overlays,2,6,scatterplots,scatterplots,scatterplot-35;scatterplot-77;scatterplot-40;scatterplot-38;scatterplot-83;scatterplot-79;scatterplot-60;scatterplot-80;scatterplot-94;,8286,77796,0,1,1,FALSE
16,1,4,overlays,2,7,scatterplots,scatterplots,scatterplot-35;scatterplot-77;scatterplot-40;scatterplot-38;scatterplot-83;scatterplot-79;scatterplot-60;scatterplot-80;scatterplot-94;,8286,89510,1,0,0,FALSE
27,5,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,1513,88024,1,0,0,FALSE
27,5,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-87;scatterplot-95;scatterplot-81;scatterplot-17;scatterplot-45;scatterplot-44;scatterplot-69;scatterplot-19;scatterplot-1;,1731,33546,1,0,0,FALSE
27,5,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-92;scatterplot-82;scatterplot-28;scatterplot-23;scatterplot-81;scatterplot-87;scatterplot-91;scatterplot-21;scatterplot-6;,2029,134727,1,0,0,FALSE
37,5,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,1123,64669,1,0,0,FALSE
37,5,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-21;scatterplot-72;scatterplot-39;scatterplot-42;scatterplot-49;scatterplot-32;scatterplot-24;scatterplot-85;scatterplot-77;,1163,36957,1,0,0,FALSE
37,5,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-48;scatterplot-79;scatterplot-41;scatterplot-83;scatterplot-4;scatterplot-17;scatterplot-34;scatterplot-27;scatterplot-61;,1191,23783,1,0,0,FALSE
35,6,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,1350,103785,1,0,0,FALSE
35,6,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-77;scatterplot-29;scatterplot-20;scatterplot-41;scatterplot-5;scatterplot-38;scatterplot-95;scatterplot-83;scatterplot-79;,1711,26125,1,0,0,FALSE
35,6,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-83;scatterplot-38;scatterplot-41;scatterplot-33;scatterplot-28;scatterplot-85;scatterplot-93;scatterplot-6;scatterplot-48;,1686,33530,0,1,1,FALSE
35,6,4,shadowMarkers,2,2,scatterplots,scatterplots,scatterplot-83;scatterplot-38;scatterplot-41;scatterplot-33;scatterplot-28;scatterplot-85;scatterplot-93;scatterplot-6;scatterplot-48;,1686,56900,0,1,1,FALSE
35,6,4,shadowMarkers,2,3,scatterplots,scatterplots,scatterplot-83;scatterplot-38;scatterplot-41;scatterplot-33;scatterplot-28;scatterplot-85;scatterplot-93;scatterplot-6;scatterplot-48;,1686,67809,1,0,0,FALSE
29,4,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,7449,153602,1,0,0,FALSE
29,4,4,overlays,1,1,scatterplots,scatterplots,scatterplot-29;scatterplot-28;scatterplot-1;scatterplot-38;scatterplot-91;scatterplot-72;scatterplot-90;scatterplot-24;scatterplot-78;,6995,50193,1,0,0,FALSE
29,4,4,overlays,2,1,scatterplots,scatterplots,scatterplot-30;scatterplot-72;scatterplot-87;scatterplot-94;scatterplot-77;scatterplot-17;scatterplot-7;scatterplot-79;scatterplot-89;,10257,17560,1,0,0,FALSE
24,3,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,2392,227133,1,0,0,FALSE
24,3,4,overlays,1,1,scatterplots,scatterplots,scatterplot-88;scatterplot-77;scatterplot-57;scatterplot-6;scatterplot-97;scatterplot-27;scatterplot-4;scatterplot-33;scatterplot-61;,2392,74965,0,1,1,FALSE
24,3,4,overlays,1,2,scatterplots,scatterplots,scatterplot-88;scatterplot-77;scatterplot-57;scatterplot-6;scatterplot-97;scatterplot-27;scatterplot-4;scatterplot-33;scatterplot-61;,2392,108382,1,0,0,FALSE
24,3,4,overlays,2,1,scatterplots,scatterplots,scatterplot-44;scatterplot-42;scatterplot-17;scatterplot-54;scatterplot-94;scatterplot-64;scatterplot-3;scatterplot-36;scatterplot-58;,2165,64895,0,1,1,FALSE
24,3,4,overlays,2,2,scatterplots,scatterplots,scatterplot-44;scatterplot-42;scatterplot-17;scatterplot-54;scatterplot-94;scatterplot-64;scatterplot-3;scatterplot-36;scatterplot-58;,2165,84274,0,1,1,FALSE
24,3,4,overlays,2,3,scatterplots,scatterplots,scatterplot-44;scatterplot-42;scatterplot-17;scatterplot-54;scatterplot-94;scatterplot-64;scatterplot-3;scatterplot-36;scatterplot-58;,2165,103459,0,1,1,FALSE
